id,TtlPrc,UntPrc,Year,Elvt,RmNum,HllNum,KchNum,BthNum,Lat,Lng,TspNum,TspDst,AtrNum,AtrDst,EdcNum,EdcDst,HthNum,HthDst,RstNum,RstDst,RtlNum,RtlDst,TrfV,AgrPct,DstPct,HppPct,SadPct,FeaPct
101100940841,5200,97306,2005,1,1,0,1,1,39.9729949026106,116.454787676045,45,396,31,518,89,286,23,454,100,171,45,302,37.63939815,12,15,32,22,17
101100942305,2150,37333,1985,0,2,1,1,1,40.2340213014391,116.230899223605,48,461,4,333,87,419,30,552,100,168,51,349,0,0,0,0,0,0
101100945003,12000,121828,2004,1,2,1,1,1,39.9729168737775,116.304280124477,44,386,6,683,80,307,31,374,100,145,36,510,35.97736111,12,8,32,29,17
101100948225,3600,39208,1980,0,2,2,1,1,39.9483187059286,116.108734481979,40,395,17,552,69,515,18,512,76,248,23,654,0,13,11,31,27,14
101100949528,3000,44002,1960,0,2,1,1,1,39.9166471869605,116.204437697163,51,241,15,376,86,373,18,581,100,195,45,384,0,15,10,37,20,16
101100949666,7200,77196,2008,1,2,1,1,1,39.9943726334627,116.441282446804,33,422,10,351,100,400,15,588,100,218,29,338,0,14,7,32,26,19
101100949958,12200,100877,2008,1,2,2,1,2,40.0543653875165,116.261412997218,36,541,6,565,6,562,3,713,33,556,12,552,0,14,7,36,29,12
101100950131,9000,54097,2000,1,4,2,1,2,39.8667957846652,116.439112890777,52,245,14,625,96,441,34,512,100,167,55,396,0,12,8,32,27,18
101100950167,3750,71798,1986,1,2,1,1,1,39.9699414245865,116.446846588862,52,340,27,352,85,419,32,508,100,181,52,410,31.50768519,12,10,31,21,24
101100950823,4180,72157,1991,0,2,1,1,1,39.9840358464706,116.440421525176,28,433,12,741,100,373,95,623,100,148,29,488,0,14,9,29,27,18
101100959214,6210,32512,2005,0,5,4,1,3,39.9392438712619,116.701794888547,46,275,0,1000,30,482,7,530,54,505,20,565,0,14,6,35,24,18
101100960511,9250,71051,2001,0,3,2,1,2,40.0698308875708,116.368687736626,27,438,9,603,36,312,7,459,82,292,27,474,0,12,8,32,27,19
101100960550,5000,58838,2000,1,2,1,1,1,39.9386088834599,116.513138188412,41,482,7,471,85,567,18,519,100,165,53,322,0,13,9,33,27,16
101100961220,11500,91627,2002,1,2,1,1,1,39.9611126956766,116.287786711601,40,439,22,700,84,362,17,476,100,179,40,525,0,11,8,36,24,18
101100961961,6800,82265,1997,1,2,1,1,1,39.9801051280603,116.419420762896,53,461,27,401,100,382,32,702,100,274,33,461,37.27712963,13,8,32,26,18
101100962865,4300,74757,1986,1,1,1,1,1,39.9762896575193,116.410445672173,36,365,30,541,100,335,43,385,100,174,53,250,42.18074074,12,9,35,24,17
101100967433,12980,74999,2005,1,3,2,1,2,39.9301994256506,116.522763861629,43,336,18,447,89,400,20,590,100,111,55,257,0,15,6,42,19,15
101100970154,6300,67208,2001,1,2,1,1,1,40.0155169123617,116.467219463438,47,287,24,533,73,415,21,568,100,144,30,461,0,12,12,45,16,13
101100970236,14390,71997,2000,1,3,2,1,2,39.9933124127628,116.392095275859,30,457,54,430,81,413,11,541,100,228,37,486,25.29412037,9,7,43,15,23
101100973145,8200,98915,1953,0,3,0,1,1,39.9616072049465,116.394055584194,49,590,20,638,91,380,20,520,94,221,21,575,0,11,9,35,23,19
101100973506,14000,113059,2007,1,3,2,1,2,39.9249007961777,116.30679223853,50,467,31,556,75,585,37,409,100,249,32,521,0,14,10,33,24,17
101100974321,7500,104167,2012,1,1,1,1,1,39.9984038359163,116.47307822455,52,326,11,408,92,388,23,518,100,158,53,294,0,12,9,36,21,19
101100975854,8500,57406,2002,1,3,1,1,2,39.8694931218639,116.37665741867,48,537,11,702,74,419,24,613,100,294,49,391,0,13,9,33,24,18
101100981670,5200,70528,1998,1,2,1,1,1,40.0133807549431,116.380734071905,53,414,29,556,76,473,25,601,100,290,26,520,28.29569444,7,7,42,15,25
101100981835,7150,70856,2010,1,3,1,1,1,39.934795184092,116.284229193612,44,401,10,483,70,679,22,314,86,129,24,477,0,11,8,33,30,16
101100985577,7500,75712,2006,1,2,1,1,1,39.9215163788319,116.557424290732,11,493,8,573,100,323,24,382,100,58,45,282,0,12,8,34,26,17
101100986815,4860,42013,1994,0,3,2,1,2,39.7579265933466,116.334024022421,51,327,2,701,95,419,15,563,85,318,32,439,0,12,10,35,25,16
101100987936,9500,96242,2003,1,2,1,1,1,39.968125407271,116.285907907424,39,424,15,669,90,421,17,562,100,168,32,592,0,11,7,35,24,21
101100991056,8300,94749,2006,1,2,1,1,1,39.8919464564084,116.343546792047,41,332,22,534,84,405,26,545,100,233,43,483,44.22611111,14,8,33,26,18
101100991423,5270,57584,2000,0,2,1,1,1,39.9169756699924,116.531379942759,50,349,48,101,68,596,21,580,100,408,47,581,0,13,7,30,27,21
101100995477,5300,69002,2005,1,2,1,1,1,40.0374005235621,116.377821606442,21,505,10,745,41,384,11,366,87,314,24,536,0,21,3,42,14,17
101100997363,7700,54867,2001,1,3,1,1,2,40.0102445827232,116.475495703915,53,288,10,434,100,340,30,388,100,161,55,382,0,12,8,35,25,18
101100997417,9100,108696,2009,1,2,1,1,1,39.9987470532315,116.437526017026,50,372,10,332,100,262,16,599,100,220,38,430,0,12,10,36,21,19
101100997699,7500,41078,2000,0,3,3,1,2,39.8958725245677,116.669566088918,53,330,13,454,75,547,14,567,100,133,35,472,0,12,6,37,27,15
101100998301,5100,76086,2000,1,1,1,1,1,39.9489057073783,116.299076113098,45,342,7,330,66,604,12,512,85,163,28,463,0,13,8,36,25,16
101100999829,10600,92950,2005,1,3,1,1,1,39.9039813251595,116.456152918962,25,503,5,668,82,445,18,538,100,214,30,479,23.025,12,8,37,21,19
101101001593,6800,81117,2008,1,2,1,1,2,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101101002452,6700,61277,2000,0,3,1,1,1,40.0064192061862,116.466938964848,51,284,20,743,81,482,27,600,100,163,37,378,0,13,10,36,21,18
101101002868,3450,38535,1999,0,2,1,1,1,40.2216820148441,116.243076506674,52,286,16,500,95,458,34,374,100,203,55,354,0,0,0,0,0,0
101101004715,10200,99126,1993,0,2,2,1,1,39.9704087944665,116.313022484903,36,443,14,700,100,330,19,629,100,103,51,368,0,12,8,31,29,17
101101009288,16000,127166,2000,0,3,1,1,1,39.964340136354,116.382620252069,34,519,6,686,100,432,30,463,100,240,34,523,0,12,7,35,24,19
101101009753,12500,99594,2001,1,2,1,1,1,39.9611126956766,116.287786711601,40,439,22,700,84,362,17,476,100,179,40,525,0,11,8,36,24,18
101101010260,8500,58340,1998,1,4,1,1,2,39.9775471358285,116.407633823215,53,442,25,483,92,328,42,396,100,43,51,188,49.38069444,12,9,35,24,17
101101011012,19000,108846,2002,1,3,2,1,2,39.9521494504542,116.365007994291,39,401,15,719,69,582,26,587,100,181,39,512,0,12,8,33,27,18
101101012992,8500,42828,2014,1,4,2,1,2,40.0107925399243,116.674984003008,5,869,0,1000,4,569,0,1000,9,571,5,727,0,14,0,35,21,28
101101013031,8000,29357,2012,0,5,3,1,5,40.2161024248889,116.733190580782,19,542,0,1000,5,611,0,1000,7,743,8,647,0,0,0,0,0,0
101101013850,30000,107201,2008,0,4,2,1,3,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101101014791,9000,59149,2013,1,3,2,1,2,39.9690713734817,116.537727815052,32,396,0,1000,13,471,4,571,47,277,9,427,42.17856481,5,12,35,17,28
101101016405,3850,62188,2007,1,1,0,1,1,40.0018316824917,116.417975674992,50,353,14,449,78,382,29,584,100,40,54,201,0,15,8,31,25,19
101101017572,4700,82312,2004,1,1,0,1,1,39.942328611564,116.299136383109,46,447,2,670,61,692,9,726,81,529,22,636,26.84907407,13,9,34,24,18
101101017904,15000,84228,2001,1,4,2,1,2,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101101019055,5300,74806,1987,1,3,1,1,1,39.9908783845989,116.422639429267,50,360,15,521,89,624,42,681,100,204,43,410,0,12,8,32,27,18
101101021316,9920,87494,1999,1,2,1,1,2,39.9806179131941,116.329298353336,32,412,22,603,100,259,29,539,100,132,55,401,0,15,9,32,23,19
101101021619,28000,105909,2003,1,4,2,1,3,39.9241948491586,116.462219695292,54,454,30,351,90,381,46,451,100,75,69,421,36.80652778,14,9,32,22,20
101101026366,8500,55538,2007,1,3,2,1,2,40.0589815948773,116.413291245317,25,590,10,551,65,487,20,586,100,226,55,446,0,14,7,35,24,18
101101028777,8800,65171,2006,1,3,2,1,2,39.9589567322984,116.521696592039,15,539,9,693,20,635,6,543,61,225,12,469,0,9,7,35,28,20
101101029531,4050,87304,2004,1,1,1,1,1,39.9581639382696,116.375030440968,48,375,13,657,100,527,29,678,100,214,37,403,40.75638889,12,8,29,28,20
101101029609,4200,43166,2005,0,2,1,1,1,40.0778981265413,116.363456838964,51,291,2,686,72,582,19,632,99,166,35,395,0,13,10,30,27,18
101101031949,11290,47996,2009,1,4,2,1,3,40.0541908975939,116.184981215478,20,586,6,257,19,556,1,715,50,659,10,668,0,23,10,16,23,26
101101034042,21000,101342,2004,1,4,2,1,2,39.966530012756,116.292419673761,32,463,33,337,88,340,19,619,100,150,38,292,0,11,7,36,23,21
101101034555,11500,73657,2004,1,3,2,1,2,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101101035081,11680,47832,2006,0,6,2,1,2,39.9368104294026,116.687308392588,47,497,7,513,25,436,7,633,80,300,32,417,0,12,5,31,29,19
101101036075,7800,39081,2005,0,5,2,1,2,39.8774356027597,116.559661632892,14,518,3,861,14,483,2,610,51,344,10,551,0,18,13,22,22,22
101101036703,7300,47527,2009,1,3,2,1,2,39.9114167078441,116.640716783787,51,239,12,434,54,449,14,661,100,199,55,293,0,12,7,32,27,19
101101037130,9200,134111,1990,0,3,1,1,1,39.963100707238,116.380977028512,37,498,7,687,100,364,33,493,100,247,32,538,0,12,9,33,25,19
101101037385,12390,69670,1996,1,4,2,1,2,39.9428176482745,116.311237659651,46,412,10,585,100,224,20,510,100,76,37,345,0,12,8,37,24,17
101101038001,8500,91873,2003,1,2,1,1,1,39.8804041372062,116.378641844711,46,481,54,543,99,450,20,623,100,208,30,432,32.99291667,13,9,35,24,17
101101040168,4500,32685,2009,1,3,2,1,2,40.1008039387814,116.72247118108,15,550,0,1000,0,1000,0,1000,3,485,0,1000,0,0,0,0,0,100
101101040454,26000,89032,2008,1,4,2,1,3,39.9719322656432,116.46657319281,30,404,13,551,66,635,13,790,100,230,45,388,31.91537037,16,10,33,21,18
101101043611,5050,71733,1994,1,3,1,1,1,39.9716936604021,116.45852402061,43,406,26,641,85,356,19,498,100,184,50,356,0,8,5,28,17,40
101101046374,4970,49960,2003,1,2,1,1,1,39.9321258667414,116.177036219768,50,317,9,340,69,603,14,533,77,246,28,413,0,11,4,31,30,22
101101046597,7850,77793,2000,0,2,1,1,1,39.9762896575193,116.410445672173,36,365,30,541,100,335,43,385,100,174,53,250,42.18074074,12,9,35,24,17
101101048108,4550,46067,2007,1,2,1,1,2,39.9377828943775,116.208347872828,30,374,5,749,100,391,11,459,93,163,31,434,0,14,7,33,25,18
101101049182,3850,74153,1987,0,2,1,1,1,39.989745525198,116.417918595761,48,459,11,649,66,478,37,475,100,144,26,487,0,12,9,33,25,19
101101050630,4380,37870,2000,0,3,1,1,1,39.942650400732,116.688641940592,50,396,1,773,36,609,9,664,78,228,27,457,0,17,4,30,33,13
101101050897,4500,69542,2008,0,1,0,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101101053145,3900,55826,1994,0,2,1,1,1,39.9658719606526,116.506825436271,42,447,8,454,52,460,17,537,100,239,47,317,0,8,9,38,24,18
101101054413,10700,124564,1990,1,3,1,1,1,39.9755223517054,116.394034754286,51,339,21,609,74,390,21,512,100,209,41,374,0,11,11,40,21,15
101101056606,11990,66864,2000,1,4,2,1,2,40.0011269685833,116.427831333284,50,375,10,741,100,471,26,528,100,188,47,347,0,11,8,38,24,17
101101058336,4590,84843,1987,1,1,1,1,1,39.9448493351017,116.304082448756,46,426,10,667,78,588,21,650,100,376,35,451,38.55194444,11,7,35,23,21
101101058860,8050,41421,2004,1,5,2,1,3,40.0836475277804,116.423634038518,43,416,3,572,70,501,22,514,98,373,32,419,18.46564815,6,2,43,34,13
101101059660,3350,52149,1981,0,2,1,1,1,39.9071219539373,116.242703134972,51,345,52,453,70,506,22,536,98,261,20,482,0,14,8,33,27,15
101101060093,5500,73226,2008,1,2,0,0,1,39.923369788922,116.458829946636,51,403,53,269,85,232,41,359,100,16,68,282,31.43185185,13,8,36,23,19
101101061370,10600,82910,2002,1,3,2,1,1,39.9794776585968,116.456626345729,29,462,19,504,62,500,6,575,85,235,20,577,31.24731481,11,7,31,22,27
101101061692,6500,84835,2004,1,1,1,1,1,39.9930015753682,116.308881212061,24,469,36,563,100,357,6,572,100,146,28,461,0,12,9,33,24,20
101101062845,5180,72296,1990,1,2,2,1,1,40.0000301129052,116.417649504753,50,405,18,549,80,379,22,590,100,119,44,250,0,12,7,31,24,24
101101063467,11000,84525,2002,1,3,2,1,2,39.9992427078493,116.473690000247,52,355,13,447,90,398,24,507,100,81,54,315,25.34199074,12,9,36,21,19
101101065514,3800,61960,1994,0,2,1,1,1,39.9402647324509,116.504912841433,50,316,1,927,56,474,15,418,100,264,46,371,59.82606481,14,9,31,25,18
101101065643,10000,32439,2006,0,5,3,1,3,40.1707418297453,116.276561576677,35,384,3,402,33,499,3,287,51,200,4,211,0,0,0,0,0,0
101101066377,6250,123763,1981,0,2,1,1,1,39.9935478943009,116.329624023219,37,504,10,716,100,305,15,575,100,273,39,553,30.87462963,12,12,32,20,22
101101068177,6110,61937,1999,1,2,1,1,1,40.0181194181885,116.472138433495,51,283,18,469,83,337,23,523,100,189,37,331,0,12,12,45,16,13
101101068835,5900,66092,1997,1,2,1,1,1,39.9911616675577,116.475653885634,51,277,13,648,100,278,38,468,100,86,48,299,0,13,8,36,22,19
101101069372,18000,93609,2002,1,3,1,1,2,39.957779267654,116.482543715523,15,522,34,472,67,395,16,631,100,209,28,509,0,12,15,34,16,20
101101069489,2390,34855,2010,1,1,1,1,1,40.2127337250287,116.290308118625,28,448,0,1000,8,487,5,691,39,480,10,556,0,0,0,0,0,0
101101069543,2920,44965,2005,1,1,0,1,1,39.8975222835346,116.651954883056,51,261,8,403,76,475,20,576,100,173,52,252,0,12,6,33,25,22
101101071015,9500,71607,2004,1,3,2,1,2,39.9377938190669,116.490504972359,32,480,63,521,49,601,14,526,100,121,32,257,0,12,9,39,18,20
101101071397,7500,48257,2001,1,3,2,1,2,40.0102445827232,116.475495703915,53,288,10,434,100,340,30,388,100,161,55,382,0,12,8,35,25,18
101101073223,13950,54879,2013,1,5,2,1,4,40.0118864247283,116.677821410555,6,536,0,1000,3,665,0,1000,13,642,2,652,0,14,0,35,21,28
101101073565,4750,87077,1992,1,2,1,1,1,39.9621821497297,116.363448780265,21,488,17,505,100,307,26,465,100,120,34,311,28.02268519,10,8,37,27,16
101101073670,3700,78523,1992,0,1,0,1,1,40.006851771912,116.412569157704,52,258,25,716,85,380,17,455,100,139,51,369,36.33731481,12,8,37,23,18
101101073873,8100,137522,1980,0,2,1,1,1,39.9687446726659,116.376940795334,33,478,13,455,100,217,27,489,97,87,22,466,44.8174537,13,8,30,24,22
101101076091,4900,70565,1983,0,3,1,1,1,39.9066500834411,116.453924389178,12,727,15,742,84,524,20,654,100,372,46,554,0,10,10,38,18,21
101101076183,3000,69638,1995,0,1,1,1,1,39.971521004527,116.319099108458,30,465,22,596,100,233,15,601,100,178,55,391,31.7075463,12,9,32,28,17
101101076602,6000,61288,2001,1,2,1,1,1,40.0102445827232,116.475495703915,53,288,10,434,100,340,30,388,100,161,55,382,0,12,8,35,25,18
101101076645,5030,37880,2003,1,2,2,1,2,40.0772758428414,116.418635155202,29,374,5,257,71,552,23,381,100,128,43,372,0,12,6,34,29,17
101101081707,11300,63324,2003,1,3,2,1,2,39.9935632823165,116.425901265506,51,298,18,337,100,520,26,563,100,152,42,318,0,11,8,35,28,15
101101082183,12500,127917,2002,1,2,2,1,1,39.9729168737775,116.304280124477,44,386,6,683,80,307,31,374,100,145,36,510,35.97736111,12,8,32,29,17
101101083330,6500,64877,1997,1,3,1,1,1,39.8782499887964,116.353631951228,50,439,29,583,82,651,18,746,95,183,24,521,0,14,7,34,24,18
101101084594,5500,46041,2005,1,3,2,1,2,40.086663751718,116.376244723644,51,306,1,251,42,334,28,452,100,255,32,455,0,11,8,38,25,17
101101087755,6900,53856,2005,1,3,2,1,2,39.932112081018,116.597770785305,42,231,10,541,85,430,14,446,100,175,47,417,0,12,9,36,23,17
101101088856,28500,85450,2005,1,4,2,1,4,39.9628117204142,116.466494889315,35,399,15,648,76,713,34,338,100,66,51,438,0,11,9,26,18,34
101101089803,3850,36758,2007,1,2,2,1,1,40.230755882319,116.235740530659,52,233,7,589,95,318,48,375,100,101,57,270,0,0,0,0,0,0
101101093210,5900,60003,2011,1,2,1,1,1,39.9008457048423,116.509349315432,41,409,21,615,69,584,9,643,100,115,50,192,0,11,7,37,23,19
101101095379,14000,96806,2004,1,3,1,1,2,40.0039507613521,116.425848230447,47,416,6,656,97,483,28,465,100,88,55,443,0,12,9,34,25,18
101101095682,5190,59938,2014,1,2,1,1,1,40.0850522810884,116.367629923498,51,305,2,513,74,568,33,531,100,252,32,607,0,10,7,29,25,27
101101095713,16000,89828,2000,1,4,2,1,2,39.9198067945045,116.315654586522,50,349,52,470,69,660,21,581,100,346,38,492,0,11,8,37,19,23
101101097559,6800,96537,2006,1,2,2,1,1,39.9853495530445,116.345429041226,36,468,12,637,100,392,20,604,100,234,29,467,0,13,9,30,29,16
101101098187,3850,36414,2010,1,2,2,1,1,40.1008039387814,116.72247118108,15,550,0,1000,0,1000,0,1000,3,485,0,1000,0,0,0,0,0,100
101101099943,7600,84426,2007,1,2,1,1,1,39.9978065077413,116.459458030171,41,479,17,534,58,473,9,626,75,235,17,592,0,11,8,36,24,19
101101100093,4280,77889,2002,1,1,0,1,1,40.0174835101239,116.357236280816,31,501,4,459,100,507,12,459,93,146,38,262,0,14,7,33,26,17
101101102112,5400,54778,2007,1,2,1,1,1,40.0464759399526,116.423011096884,33,411,21,527,58,353,19,483,100,90,54,328,26.11657407,11,8,38,23,18
101101103761,5250,62493,2009,1,2,1,1,1,39.923914592897,116.512227644388,34,399,11,483,83,511,24,523,100,189,53,373,0,11,8,37,20,22
101101105177,9000,64328,2007,1,3,2,1,2,39.934594078047,116.524848749667,35,415,13,540,91,451,22,531,100,173,54,425,0,21,7,25,23,23
101101105445,5680,72980,1995,0,3,1,1,1,40.0033117550486,116.429662599134,45,362,7,692,99,477,27,534,100,186,38,332,0,12,8,34,27,17
101101105459,6500,80247,1997,1,2,1,1,1,39.9789165650542,116.350689565005,35,564,17,662,100,333,21,539,100,153,41,505,39.14291667,13,8,32,27,18
101101106068,9200,63135,1997,1,2,1,1,2,39.9628725137691,116.454042095946,48,360,27,623,92,517,11,545,100,114,50,365,38.45949074,11,8,34,22,23
101101106134,6000,89021,1998,0,2,1,1,2,39.9581100417371,116.37617265978,51,331,15,629,100,523,24,563,100,211,35,425,0,12,8,29,28,20
101101106213,7300,97908,2003,1,2,1,1,1,39.9490841518053,116.436173494115,52,395,17,525,100,491,28,536,100,184,50,399,0,15,9,36,19,19
101101106530,4800,30952,2002,0,3,2,1,2,40.2256639760006,116.265995466523,51,367,4,532,60,654,8,408,96,154,23,487,0,0,0,0,0,0
101101107509,7200,119602,1988,0,1,1,1,1,39.9490841518053,116.436173494115,52,395,17,525,100,491,28,536,100,184,50,399,0,15,9,36,19,19
101101111596,4700,69879,1992,1,2,1,1,1,39.9686112524071,116.413399865724,42,332,21,660,81,462,30,564,100,116,46,222,43.37921296,12,10,34,25,17
101101111904,3950,62215,2000,0,2,1,1,1,39.9299857780802,116.395645037879,20,514,63,306,30,515,15,515,47,292,19,578,38.77166667,15,11,30,19,23
101101113282,5510,59977,2000,0,2,1,1,1,40.0371439481826,116.279232085348,21,481,7,714,91,450,10,441,80,268,34,437,0,11,8,34,27,18
101101116152,4300,103019,1993,0,1,1,1,1,39.9704087944665,116.313022484903,36,443,14,700,100,330,19,629,100,103,51,368,0,12,8,31,29,17
101101116543,3100,43206,2015,1,2,1,1,1,39.6920178893585,116.333129949726,24,596,3,506,20,577,2,318,59,257,12,543,0,0,0,0,0,0
101101116615,13800,106375,2005,1,2,1,1,1,39.9665288843838,116.459759109839,50,455,10,496,83,456,28,563,100,166,53,348,0,16,9,30,23,19
101101117790,3000,73494,1985,0,1,1,1,1,39.9727823777658,116.401891545378,45,401,21,588,86,380,35,619,100,196,45,430,0,14,9,26,30,18
101101120364,7500,82809,2005,1,1,2,1,1,39.9628117204142,116.466494889315,35,399,15,648,76,713,34,338,100,66,51,438,0,11,9,26,18,34
101101121299,4600,74822,1984,0,2,1,1,1,39.9808634075269,116.400524992731,49,325,51,446,75,517,29,624,83,204,46,409,31.27462963,13,6,32,26,20
101101121718,4000,55257,1994,1,3,1,1,1,39.8752069417932,116.484255398045,52,233,19,542,97,390,25,609,100,191,28,456,0,11,7,35,23,21
101101121883,7350,89667,2004,1,1,1,1,1,39.9836203589207,116.317385499968,48,393,30,469,100,285,30,433,100,90,60,431,0,11,8,37,20,22
101101122165,24600,104730,2011,1,3,2,1,3,40.0467625179736,116.273497921905,15,623,10,756,10,624,1,448,24,447,7,496,0,12,9,36,17,25
101101122995,4200,62743,2011,1,1,1,1,1,40.0545576192078,116.439379185361,47,318,3,736,47,625,11,577,76,154,19,452,0,13,12,26,29,17
101101124721,12000,39132,2001,1,5,2,1,2,39.8966577585473,116.262371797316,33,447,7,393,55,442,13,529,98,95,29,304,0,11,7,34,27,18
101101124886,4250,39824,2007,1,2,1,1,1,39.8407934124371,116.247015270911,38,256,2,151,31,359,3,263,65,180,11,181,0,9,6,25,22,35
101101125547,6800,79822,1997,1,2,1,0,1,39.9789165650542,116.350689565005,35,564,17,662,100,333,21,539,100,153,41,505,39.14291667,13,8,32,27,18
101101126623,16550,85090,2008,1,3,1,2,2,39.9648475048959,116.467977435661,32,429,11,578,63,553,24,340,100,143,37,316,23.10212963,11,10,34,20,22
101101127109,17500,87803,2008,1,5,2,1,2,39.8773285090872,116.348059624709,32,419,8,782,40,547,7,603,87,241,21,520,35.32037037,12,7,33,25,21
101101128363,6360,60891,2014,1,3,1,1,1,40.043199308442,116.430251963006,41,517,24,601,67,503,11,595,100,196,54,434,0,14,8,32,25,19
101101130988,8400,105901,1980,0,3,1,1,1,39.9630907436163,116.40015400603,42,382,23,711,76,597,17,498,100,286,19,752,32.49597222,12,8,32,27,17
101101133148,12980,57898,2006,1,2,2,1,2,40.0017529809841,116.461848155234,52,314,18,510,73,566,11,469,93,209,28,512,28.10013889,10,9,34,24,21
101101133319,4850,69785,1987,0,3,1,1,1,39.9356381489697,116.269625154377,32,308,4,625,23,460,16,369,82,94,17,411,0,15,7,34,25,17
101101135558,5800,69048,1994,0,3,1,1,1,40.0480271734602,116.29569246753,27,367,1,397,40,456,3,424,70,187,10,482,35.18884259,13,8,40,18,19
101101137031,2980,62870,2005,1,1,1,0,1,39.8725209460846,116.429448019999,46,251,15,652,84,346,25,610,100,46,35,319,0,12,7,35,22,21
101101141551,6450,87045,1988,1,2,1,1,1,39.9802199734508,116.326496446824,31,403,27,498,100,209,26,526,100,156,58,362,0,15,9,32,23,19
